step,damaged_neurons,dead_neurons,healthy_neurons,neurons_total,total_pro_inflammation,total_anti_inflammation,mean_pro_inflammation,mean_anti_inflammation,microglia_total,microglia_M0,microglia_M1,microglia_M2,microglia_LDAM,microglia_DAM,astrocytes_total,astrocytes_A0,astrocytes_A1,astrocytes_A2,total_ld_neurons,total_ld_microglia,total_ld_astrocytes,total_amyloid_patches,average_amyloid_value,amyloid_monomers_population,amyloid_polymers_population,amyloid_plaques_population,microglia_TREM2_mutant,total_neuron_toxic_lipids,neurons_with_toxic_lipids,LDAM_fraction,DAM_fraction,TREM2_mutant_fraction,total_inflammation,mean_inflammation
481,0,0,13,13,346.9898333746288,440.69219925402547,0.31863161926044886,0.4046760323728425,16,2,10,4,9,3,20,1,9,10,0.08361258807291792,180.89696777495394,1.000000025692481,401.5994373905512,0.36877817942199376,166.29513343257406,95.96142667838559,139.34287727959156,0,10.305129384119743,10,0.5625,0.1875,0.0,787.6820326286543,0.7233076516332914
483,0,0,13,13,345.0412499930633,440.1213080079305,0.3168422864950076,0.40415179798708034,16,3,10,3,9,2,20,1,9,10,0.08194033631145957,177.52902841945485,1.0000000179847368,409.63142613836226,0.37615374301043364,159.92114399426475,103.91472323089992,145.79555891319762,0,10.502372914913755,10,0.5625,0.125,0.0,785.1625580009938,0.7209940844820879
485,0,0,13,13,342.1294577039819,441.22734431276183,0.3141684643746391,0.40516744197682447,16,2,10,4,9,2,20,1,9,10,0.08030152958523037,175.17844785106576,1.0000000125893158,417.82405466112954,0.38367681787064234,161.71163638567117,107.97946362401476,148.13295465144358,0,10.357254269168067,10,0.5625,0.125,0.0,783.3568020167438,0.7193359063514635
487,0,0,13,13,341.2469174930691,442.2232936449295,0.3133580509578228,0.40608199600085354,16,2,10,4,9,2,20,1,9,10,0.07869549899352576,175.12487889404443,1.000000008812521,426.1805357543521,0.3913503542280552,161.10173348139486,114.42686565564014,150.6519366173171,0,10.266891555709662,10,0.5625,0.125,0.0,783.4702111379986,0.7194400469586764
489,0,0,13,13,339.4774070043198,443.120919368564,0.31173315611048646,0.4069062620464316,16,3,9,4,10,2,20,1,9,10,0.07712158901365525,172.52238131616355,1.0000000061687646,434.70414646943914,0.3991773613126163,158.6556647814474,118.7028235536245,157.34565813436723,0,10.513546977924179,10,0.625,0.125,0.0,782.5983263728838,0.718639418156918
491,0,0,13,13,336.54952171602207,442.31247968280854,0.30904455621305976,0.40616389318898855,16,3,9,4,10,2,20,1,9,10,0.07557915723338214,171.77193368984027,1.0000000043181352,443.39822939882794,0.4071609085388686,156.1872490440187,123.00658461566454,164.2043957391447,0,10.367869629027968,10,0.625,0.125,0.0,778.8620013988307,0.7152084494020483
493,0,0,13,13,342.9483690654235,441.58394092058325,0.31492044909588934,0.4054948952438781,16,2,10,4,10,2,20,1,9,10,0.0740675740887145,171.68649501604347,1.0000000030226948,452.2661939868045,0.415304126709646,153.54853022723452,131.8838146813844,166.8338490781856,0,10.41947614757657,10,0.625,0.125,0.0,784.5323099860068,0.7204153443397674
495,0,0,13,13,345.05577754366664,442.5409797908386,0.316855626761861,0.40637371881619705,16,2,10,4,9,2,20,1,9,10,0.07258622260694021,170.7527651157226,1.0000000021158864,460.3935178665406,0.4227672340372274,152.45178777137335,137.93642478334647,170.00530531182073,0,10.611002340197741,10,0.5625,0.125,0.0,787.5967573345052,0.7232293455780581
497,0,0,13,13,345.81490987309917,443.4015361148108,0.31755271797346113,0.40716394500900904,16,2,10,4,9,2,20,1,9,10,0.0711344981548014,170.03770981340816,1.0000000014811203,467.76538822387135,0.4295366283047487,155.11735121934385,135.86805064544052,176.77998635908705,0,10.507952223187853,10,0.5625,0.125,0.0,789.21644598791,0.7247166629824702
499,0,0,13,13,341.30246744304134,447.55036372031657,0.3134090610128938,0.4109737040590602,16,2,10,4,9,2,20,1,8,11,0.06971180819170537,168.48695561713998,1.0000000010367842,477.1206959883488,0.4381273608708437,150.87215006015205,145.7668188470857,180.48172708111107,0,10.552554612028459,10,0.5625,0.125,0.0,788.8528311633579,0.724382765071954
501,0,0,13,13,338.05967559591045,451.28364894092635,0.31043129072168085,0.41440188148845397,16,2,10,4,9,2,20,1,8,11,0.06831757202787127,167.5172165047972,1.000000000725749,484.82710990811574,0.4452039576750374,155.62795374687664,145.35128293603634,183.8478732252028,0,10.879926881427036,11,0.5625,0.125,0.0,789.3433245368368,0.7248331722101349
503,0,0,13,13,336.9160618963342,451.2677792076186,0.3093811404006742,0.4143873087305956,16,2,10,4,8,3,20,1,9,10,0.06695122058731384,168.26687217470126,1.0000000005080243,492.68765210627816,0.4524220864153151,156.0543189410235,149.3623392827511,187.27099388250355,0,10.905930537355683,11,0.5,0.1875,0.0,788.1838411039528,0.7237684491312698
505,0,0,13,13,334.6086281663343,451.2528665444231,0.3072622848175705,0.4143736148249983,16,2,10,4,8,2,20,1,9,10,0.06561219617556756,165.90153473120725,1.000000000355617,496.1154051484037,0.4555697016973404,167.87078471584505,137.67519981108023,190.56942062147843,0,11.025634010487899,11,0.5,0.125,0.0,785.8614947107574,0.7216358996425688
